;tweetid;stance;sent
57483;1035919946230812672;believer;negative
57484;1440103479029026825;believer;neutral
57485;1069015053645561857;believer;negative
57486;1067428285674532864;believer;positive
57487;1515157701520732167;believer;positive
57488;953079144127934464;believer;positive
57489;1455162479454130185;believer;negative
57490;1032351178435256320;believer;positive
57491;990968348006498304;believer;negative
57492;968930042221944832;believer;positive
57493;1433049648265154563;deny;neutral
57494;1515763758890729475;believer;negative
57495;1425494425728344071;believer;positive
57496;984985888848461824;believer;positive
57497;1069092567608782848;believer;negative
57498;1457018076726120452;believer;positive
57499;987864009931087873;deny;positive
57500;1438284263150002181;believer;positive
57501;989040980191072257;believer;positive
57502;1441950308230303747;believer;neutral
57503;939654420135940096;believer;positive
57504;1443665975266758666;deny;negative
57505;824454634081095680;believer;neutral
57506;1428485653482848258;deny;negative
57507;1459877891735527425;believer;negative
57508;1432873310946086920;believer;positive
57509;951556966673014785;deny;negative
57510;1470424820756238345;deny;negative
57511;1478119048588275719;believer;positive
57512;1068008659890794497;believer;neutral
57513;982843984593768448;believer;positive
57514;1514577617844080642;believer;positive
57515;1515606341339222019;believer;positive
57516;875532154746187776;believer;neutral
57517;1424442375594811392;believer;neutral
57518;1450940278144184321;deny;negative
57519;1428398501961117698;believer;negative
57520;1032261746109702145;believer;negative
57521;1441442130594078723;believer;negative
57522;1424045339552665602;believer;neutral
57523;1476889392988004353;believer;neutral
57524;1471557023602991106;believer;neutral
57525;1422706139213533195;believer;neutral
57526;1474505756884013057;believer;positive
57527;981745649170300929;believer;positive
57528;1032147083308888064;believer;negative
57529;982366435946135554;believer;positive
57530;1440698291570704408;believer;negative
57531;1029763198189092864;believer;negative
57532;1456958034773778435;believer;positive
57533;1462223813484158984;believer;positive
57534;1445342242634407937;believer;positive
57535;1454029093603876868;deny;neutral
57536;1457316907879579648;believer;positive
57537;1454375831699173376;believer;positive
57538;1456156465375465473;believer;positive
57539;1484001483842633729;believer;positive
57540;1028973988045840384;believer;neutral
57541;1513241986010071051;believer;neutral
57542;952380079262216193;believer;negative
57543;1068058415241424896;believer;neutral
57544;1511393581092810752;believer;negative
57545;1433102770144432132;deny;negative
57546;1483892555095937027;believer;negative
57547;1515247561610723330;believer;neutral
57548;987376188044668928;believer;positive
57549;984132180074000389;believer;neutral
57550;989923473052008448;believer;neutral
57551;1440392327860666372;believer;positive
57552;1030686698479529985;believer;neutral
57553;1420715185174679552;believer;neutral
57554;1456994721256013826;believer;positive
57555;985605810859454464;believer;positive
57556;1441263147587813386;believer;positive
57557;1503398536612052994;believer;neutral
57558;826221106440777728;believer;negative
57559;1431785070562398209;deny;positive
57560;987366580957995009;believer;negative
57561;1442221022208356354;believer;neutral
57562;1485089668542578688;believer;neutral
57563;984630222506016768;believer;positive
57564;1440011104411783170;believer;positive
57565;1436752215994208263;believer;positive
57566;990565140599836672;believer;neutral
57567;1068735673786454016;believer;positive
57568;1454504690306195458;deny;negative
57569;1451397444718186498;believer;neutral
57570;1484571859429597184;believer;neutral
57571;1439629856887787526;believer;negative
57572;1501110234936328192;believer;positive
57573;1483683781915873289;believer;negative
57574;1456660917588955141;believer;negative
57575;1441416877876596737;deny;positive
57576;1425094562268188672;deny;positive
57577;1456082470617681933;believer;negative
57578;1032334463819292672;believer;positive
57579;1069436511538618374;believer;negative
57580;1454388295115366402;deny;negative
57581;1483694881352863745;believer;neutral
57582;981998325711933440;believer;neutral
57583;871195082644377600;believer;positive
57584;1452226655502667781;deny;negative
57585;613522749110231040;believer;positive
57586;1482378907206750214;believer;neutral
57587;1442451271022092288;deny;neutral
57588;1436463445453512704;deny;negative
57589;1422274296840343561;believer;negative
57590;951755686651731968;believer;positive
57591;1445291418281517061;believer;negative
57592;1028988700468883458;believer;positive
57593;804359090512097280;believer;negative
57594;972593221128900608;believer;positive
57595;1458988379564036097;deny;positive
57596;1445475157951143939;believer;neutral
57597;1457321107149709312;believer;negative
57598;1070000951271059457;believer;neutral
57599;1431687113171345408;believer;neutral
57600;872189795124084736;believer;positive
57601;1477004732048842760;believer;negative
57602;871011455130378240;believer;positive
57603;1500080920904142850;believer;neutral
57604;1481710196787269633;believer;positive
57605;1423090331453739009;believer;neutral
57606;1031802781231792130;deny;neutral
57607;1431229222417092608;deny;neutral
57608;1453776428399538176;deny;positive
57609;954068139268038658;believer;neutral
57610;1435565855845330945;believer;positive
57611;1029552813842616320;believer;negative
57612;1428761955100200968;deny;neutral
57613;1420764624388075522;deny;positive
57614;1425442914067488769;believer;neutral
57615;953904975393910784;believer;neutral
57616;989510375220678658;believer;positive
57617;786328376881524736;believer;positive
57618;1430793240391917568;believer;positive
57619;1452816448980766724;believer;positive
57620;1035166755524685825;believer;neutral
57621;1450998747140222980;believer;negative
57622;1422430494033989633;believer;positive
57623;981199726031884289;believer;positive
57624;1067714735532060673;believer;negative
57625;1420565971383713797;believer;positive
57626;1461009925082079243;deny;negative
57627;1068132129450512384;believer;positive
57628;991125178716508166;believer;neutral
57629;983201950551494656;believer;neutral
57630;937515928903806976;believer;positive
57631;1480651829654392833;believer;positive
57632;1441398571111178247;believer;neutral
57633;1438157311265046533;believer;positive
57634;1067483922102190080;believer;negative
57635;1508981056111792139;believer;neutral
57636;1032386454557581312;deny;negative
57637;1456894943063015427;believer;positive
57638;1430164598863319048;believer;neutral
57639;1452632497783721990;believer;negative
57640;1483510403334238209;believer;negative
57641;1438741287717335041;believer;neutral
57642;1477550951699566594;believer;positive
57643;1420949111621128196;believer;positive
57644;1450574285022449666;believer;neutral
57645;1451067399436967936;believer;positive
57646;1430654345507340292;believer;positive
57647;1035362947881750529;believer;neutral
57648;1420649539804045314;believer;positive
57649;1430797663675592705;deny;neutral
57650;1432144753768865792;believer;positive
57651;1452656255504424975;deny;negative
57652;909584740382007296;believer;positive
57653;988420568683859969;believer;negative
57654;1452666874819452938;deny;negative
57655;1450451493518200837;deny;neutral
57656;831501332573982720;believer;positive
57657;1420790019229458433;believer;neutral
57658;1455430266474930181;believer;neutral
57659;1470554277689110528;believer;positive
57660;1451233631284912129;believer;positive
57661;1456323924174774275;deny;negative
57662;802958507695751168;believer;neutral
57663;1067845364361785344;believer;positive
57664;1458428550722301956;deny;negative
57665;1440027207200608259;believer;neutral
57666;1452706971791024132;believer;positive
57667;1423668416678932485;believer;positive
57668;1440375333253881857;believer;negative
57669;1067401586228396033;believer;neutral
57670;1429846535349575683;believer;neutral
57671;1428842646814879745;deny;negative
57672;1034889748161159168;believer;positive
57673;987688492040900609;believer;negative
57674;1068513726196850688;believer;positive
57675;1425066159892836352;believer;positive
57676;1451961476487335937;believer;positive
57677;1470341295461781510;believer;positive
57678;941516969701924864;believer;negative
57679;1470395530090008592;believer;neutral
57680;983404180772663296;believer;positive
57681;985756746328129536;believer;negative
57682;1067609282739359744;believer;negative
57683;825445400207253504;believer;negative
57684;1455316222518562816;believer;positive
57685;1455603362016030720;deny;neutral
57686;784033155699253248;believer;negative
57687;1455913741552439299;deny;negative
57688;1424862639985922048;believer;positive
57689;987775354327785472;believer;positive
57690;1478238808013344773;believer;positive
57691;1426735981118566404;believer;negative
57692;1455276229452615682;deny;negative
57693;1498430905614061589;believer;positive
57694;1032644519626297344;believer;negative
57695;1033188675277004801;believer;positive
57696;1069800259797348352;deny;negative
57697;1457976162492112900;believer;neutral
57698;1420568674377809921;believer;negative
57699;1436294967341817859;believer;negative
57700;1517508592353497089;believer;positive
57701;1455103747407888384;believer;negative
57702;1511698740289015814;believer;neutral
57703;1430060262472790036;believer;positive
57704;1433114041971527682;believer;negative
57705;991141308428357633;believer;neutral
57706;1433243871857807360;believer;negative
57707;1423298890745454598;believer;positive
57708;982442750850166784;believer;positive
57709;1420752967628693505;believer;neutral
57710;768070293776572416;deny;negative
57711;1498645723755261956;believer;positive
57712;1455985443816632321;believer;positive
57713;1445515631684587524;believer;negative
57714;1459969578587471873;deny;positive
57715;1514563202880729093;believer;positive
57716;1456741218138955776;believer;negative
57717;1513064197386825736;believer;neutral
57718;1476675817488805907;believer;positive
57719;981120627368226816;believer;positive
57720;1441046470199754762;deny;negative
57721;985683399816822784;believer;negative
57722;1434499399472726022;deny;negative
57723;1029922025496821760;believer;negative
57724;981922035759804418;believer;negative
57725;1424921266885070849;believer;negative
57726;1036067652848873472;believer;positive
57727;1456660121501589510;believer;positive
57728;987941374375874560;believer;positive
57729;1484516948700549125;believer;positive
57730;824932111165562880;believer;positive
57731;1457792033620324353;deny;negative
57732;1511008640530059268;believer;negative
57733;871607976544612352;believer;neutral
57734;1459829857735512067;believer;negative
57735;1069636359613104129;believer;neutral
57736;1455718486081163266;believer;neutral
57737;1031356392706326528;believer;negative
57738;1031658256698142720;believer;positive
57739;1516698949477928966;believer;negative
57740;1030798159914717185;believer;neutral
57741;983326643115773952;believer;neutral
57742;951935751729508352;believer;negative
57743;456625087500652544;deny;positive
57744;981194805911924736;believer;positive
57745;919443822718763008;believer;positive
57746;1033322608819810304;believer;negative
57747;1069743352633942016;believer;positive
57748;1068229918822158336;believer;neutral
57749;1443890016229289984;believer;positive
57750;1512069509087371264;believer;neutral
57751;945916042752040960;believer;positive
57752;1454169503017881611;deny;negative
57753;1459580087414706185;believer;negative
57754;1032080656417914880;believer;positive
57755;1508912626436395012;believer;neutral
57756;1032127737777991681;deny;negative
57757;1456629874735656967;believer;positive
57758;1436723201896108038;deny;negative
57759;1516113654101725188;believer;positive
57760;1477559055191318534;believer;negative
57761;1470486185202139139;believer;negative
57762;954060143498469376;believer;negative
57763;1425511470805053442;deny;negative
57764;1425714976967233537;believer;positive
57765;983264788577828864;believer;negative
57766;1432267459088748545;believer;negative
57767;1453359437759094785;believer;neutral
57768;793117630018293760;believer;neutral
57769;1423596191158308864;believer;positive
57770;1068050240597483520;believer;negative
57771;915144499524964352;believer;positive
57772;1450913063062974469;believer;positive
57773;1456688962035232778;believer;negative
57774;1515652898239225868;believer;neutral
57775;981917172271214592;deny;positive
57776;1433095845050789892;believer;negative
57777;1453170183141478408;deny;negative
57778;1067788571699019776;believer;negative
57779;988056996329938945;believer;positive
57780;1431746362090135559;believer;negative
57781;1453668729733226496;believer;positive
57782;1035389367617867776;believer;neutral
57783;1454513705522274313;believer;positive
57784;1434101434287489030;believer;positive
57785;1453712568539926536;believer;positive
57786;6608044998;deny;negative
57787;897558437332004864;believer;neutral
57788;1033417225217236993;believer;positive
57789;1030079525009403904;believer;positive
57790;1455210530818363397;deny;neutral
57791;1445373772945629190;deny;negative
57792;1445933430533804034;deny;negative
57793;1036074825956159490;believer;negative
57794;1514572177026084866;believer;negative
57795;710802020383465472;believer;negative
57796;1442895805115822081;believer;positive
57797;710531776339267584;believer;positive
57798;1434314673352949767;believer;neutral
57799;1506487133267185668;believer;positive
57800;1432423790957498369;believer;negative
57801;1454458713339662340;deny;negative
57802;1449969915503468545;believer;negative
57803;1483080185486401543;believer;positive
57804;1513980580630831110;believer;negative
57805;1035696583877128192;believer;positive
57806;1458759870208004097;believer;positive
57807;1438073961804406789;believer;positive
57808;1067943975498276864;believer;negative
57809;1432716635329204238;believer;neutral
57810;1460813610091880449;believer;neutral
57811;910714029219258368;believer;positive
57812;558013703728013312;deny;negative
57813;1467949081821687810;deny;neutral
57814;700951092163649536;believer;negative
57815;1441399552704081922;believer;negative
57816;1422876843120766979;deny;positive
57817;991072557976637440;believer;negative
57818;1428942954924707847;believer;positive
57819;1461622844341698560;believer;negative
57820;1453513189933469708;believer;positive
57821;1459665513315975173;deny;negative
57822;586080038380052480;deny;positive
57823;1467868672396042245;deny;negative
57824;952012511045328896;believer;positive
57825;1514664825103818752;believer;positive
57826;1483693805631160320;believer;negative
57827;1032690205247950848;believer;negative
57828;1510618597349117957;believer;positive
57829;823515121691529216;believer;neutral
57830;1484836623053471750;believer;neutral
57831;1069642615333752833;believer;neutral
57832;946753733198778368;believer;positive
57833;783699827028660224;believer;positive
57834;1425745604714586116;believer;positive
57835;1454096103461335047;deny;negative
57836;1423154622445670402;believer;positive
57837;1455669958290051080;deny;negative
57838;1450229333050679299;deny;negative
57839;1423251074547425283;believer;positive
57840;1460434993046425601;believer;neutral
57841;1456959921161916425;believer;positive
57842;1458568395205627910;believer;positive
57843;1068408171163615232;believer;positive
57844;637314164126388224;believer;negative
57845;985629322995294208;believer;negative
57846;1479214798529196032;believer;positive
57847;1424260724767985664;believer;negative
57848;1515224633795964928;believer;positive
57849;1432726188322078728;believer;positive
57850;1500758763925643266;believer;positive
57851;1470713062562930690;believer;neutral
57852;1032760311831572482;believer;positive
57853;1421050770082996226;deny;negative
57854;1470075265166446594;believer;neutral
57855;1067479474663378944;believer;positive
57856;1423381567443984387;believer;positive
57857;1499885400378286086;believer;neutral
57858;1445666251259346953;believer;negative
57859;824213785665826816;believer;neutral
57860;1033630516291883008;believer;negative
57861;1443029083885953026;believer;neutral
57862;1514607576591532037;believer;negative
57863;1508795449217589249;believer;neutral
57864;987123654701051904;believer;neutral
57865;1460204290912440324;deny;negative
57866;1441021366342459396;believer;negative
57867;1452641379461394436;believer;negative
57868;1468096762170781696;believer;neutral
57869;1439882937848172545;believer;positive
57870;1436877313124220930;deny;negative
57871;1454219004688568321;believer;neutral
57872;1507066389596565504;believer;neutral
57873;1515672604862222338;believer;neutral
57874;929472383756333056;believer;positive
57875;1428097192942833664;believer;positive
57876;946571090171777024;believer;negative
57877;1428885676733390848;believer;positive
57878;1034211821471719424;believer;positive
57879;1457406523957731334;believer;neutral
57880;866681903176437760;believer;positive
57881;1458920326763585536;believer;positive
57882;1501306437988872196;believer;neutral
57883;1456891826288279553;believer;neutral
57884;1428759847890145284;believer;neutral
57885;1503129169928019969;believer;neutral
57886;824068162232655872;believer;positive
57887;1456639521500667911;believer;positive
57888;981353908210552832;believer;neutral
57889;1435403806221684736;believer;neutral
57890;1499356040697110543;believer;neutral
57891;1450450606846406669;believer;positive
57892;1428828544973606924;deny;negative
57893;1425358455376814085;believer;positive
57894;568166838921596928;deny;neutral
57895;1069586642703396864;believer;negative
57896;1430276598125645827;deny;negative
57897;711273649144070144;deny;negative
57898;1068207656979111937;believer;positive
57899;1459861040007716869;believer;negative
57900;1434907474759462925;deny;negative
57901;1477389977206112257;believer;positive
57902;988469714966872064;believer;positive
57903;1456688457246466057;believer;positive
57904;1456253316254609413;believer;positive
57905;1461009527252393990;deny;neutral
57906;806224056659939328;believer;positive
57907;973211022436610048;believer;positive
57908;951248726567174145;believer;positive
57909;1452022900194791431;deny;neutral
57910;1438736939872448524;believer;positive
57911;1068338899070546016;believer;negative
57912;1443334742288396293;deny;positive
57913;1031709771982950401;believer;negative
57914;437626391811465216;deny;negative
57915;1457348596471320588;believer;negative
57916;1514930125070086147;believer;positive
57917;1035608123560669184;believer;neutral
57918;1436776282503614468;believer;neutral
57919;1424394015219326976;believer;positive
57920;1068210326150221824;believer;neutral
57921;989930834772873221;believer;positive
57922;986831438715805697;believer;negative
57923;989169832334520320;believer;positive
57924;1456744859587334147;deny;negative
57925;940838951442673664;believer;negative
57926;639173045815484416;believer;positive
57927;1452301234447265800;believer;positive
57928;1433887674788634625;believer;negative
57929;1430247207530340356;deny;negative
57930;1457099047613784069;believer;negative
57931;1482830675824816132;believer;neutral
57932;1028975085204455424;believer;neutral
57933;953178157154258944;believer;neutral
57934;1456716159064186893;believer;neutral
57935;1517358087547473920;believer;neutral
57936;990084981572620288;believer;neutral
57937;1514623655845961728;believer;neutral
57938;1069986690356383744;believer;positive
57939;1454020976392429569;believer;neutral
57940;1504709996235296770;believer;positive
57941;1427328493990330372;believer;positive
57942;1506026614743879683;believer;negative
57943;1504332435357462528;believer;positive
57944;1421682704765042688;believer;positive
57945;1069843303137308672;believer;positive
57946;1432988084363096068;believer;positive
57947;641770114556104704;believer;neutral
57948;1439555632407928841;believer;positive
57949;1432504108741693445;believer;positive
57950;1454775976911646723;deny;negative
57951;1508115327762239496;believer;positive
57952;1423523828135862276;believer;negative
57953;1433596940030300169;believer;positive
57954;1456688166447034371;deny;negative
57955;1439668072428838913;believer;negative
57956;1454528183336792064;believer;positive
57957;988422055426129921;believer;negative
57958;991083712417644544;believer;positive
57959;1035592472712433664;believer;positive
57960;1437117182689923073;believer;negative
57961;1032925146661568512;believer;neutral
57962;705290010027626496;believer;positive
57963;567511282132070400;deny;negative
57964;1441719680691961857;deny;neutral
57965;990186973913583618;believer;positive
57966;954143039252910080;believer;neutral
57967;1425372275704958977;believer;positive
57968;1451264140971061252;believer;negative
57969;1446431848377339943;believer;positive
57970;1452377637289033728;deny;positive
57971;1067994777893945344;believer;positive
57972;1428902724838445066;believer;neutral
57973;1434852649644462087;believer;neutral
57974;1437009463840579584;believer;neutral
57975;1482169379953713153;believer;negative
57976;1515096331253022723;believer;negative
57977;950743618549174272;believer;positive
57978;1430540797431074823;deny;neutral
57979;1457613516404314114;believer;positive
57980;1422761722511650816;believer;positive
57981;1455201495541026824;deny;negative
57982;1433068107006947331;believer;neutral
57983;1030912419684528128;believer;negative
57984;1421079226678140933;believer;negative
57985;874637333554802688;believer;positive
57986;872038392112062464;deny;positive
57987;1437214132743385090;deny;negative
57988;1445494697930080266;believer;neutral
57989;1443283527076769793;believer;neutral
57990;1456594267514757122;deny;negative
57991;1432012060066566145;believer;positive
57992;1454158540143091733;believer;neutral
57993;988425684778471424;believer;neutral
57994;1035193229422026754;believer;positive
57995;1515618747482243074;believer;positive
57996;1428437091424382982;believer;neutral
57997;704259999216832512;believer;positive
57998;1516415704685236230;believer;negative
57999;1067773196026478592;believer;positive
58000;1445399768084197377;deny;negative
58001;987023695402209280;believer;negative
58002;1450064399473987588;deny;neutral
58003;1424735796205170688;believer;positive
58004;1467744383109722112;believer;negative
58005;1499698633272438793;believer;neutral
58006;1456899623264550913;believer;positive
58007;1431159119470288897;believer;neutral
58008;1423579256555196417;believer;positive
58009;1458121862840348680;deny;negative
58010;984749325283676160;believer;negative
58011;1450655897106075656;deny;negative
58012;832323730445574144;believer;neutral
58013;947288084919435264;believer;neutral
58014;1426487413170450436;deny;positive
58015;984322640356823040;believer;negative
58016;1458881442654547970;believer;neutral
58017;1427039255394766849;deny;positive
58018;770855675748577280;believer;neutral
58019;1031965103447400448;believer;negative
58020;1432762859688275969;believer;neutral
58021;1469075234091274241;deny;negative
58022;1437905233502420992;believer;positive
58023;983107785947860992;believer;positive
58024;989501287753367553;believer;neutral
58025;1482012973233319942;believer;positive
58026;1453997555780669440;believer;negative
58027;1458795546265673732;deny;negative
58028;596847805349527552;believer;neutral
58029;984004454516232193;believer;neutral
58030;1034621716406906888;believer;negative
58031;907163320834125824;believer;neutral
58032;872994534728323072;believer;positive
58033;1437703862165573643;believer;positive
58034;870969776662827008;believer;negative
58035;1458797178948767754;believer;negative
58036;873491089168191488;believer;negative
58037;1450386732516581383;deny;negative
58038;1459628020642336771;believer;positive
58039;1474468477117382656;believer;positive
58040;1457882955515248641;believer;negative
58041;1445957325269999630;deny;negative
58042;1459708795467145223;believer;negative
58043;855146386462883840;believer;negative
58044;1517454860991434753;believer;positive
58045;1424819974401626123;believer;negative
58046;1425328891594301440;believer;positive
58047;696360796620599296;believer;positive
58048;1429139511037005829;believer;positive
58049;952345162948141056;believer;positive
58050;1447341916891148291;believer;negative
58051;433606554588561408;believer;positive
58052;1035648777741328384;believer;positive
58053;1425577451824959488;believer;negative
58054;972888801935839232;believer;positive
58055;1450887522603528198;believer;positive
58056;1440311947220553735;believer;positive
58057;991070037468504065;believer;negative
58058;1068250245816041472;believer;neutral
58059;986932184857612288;believer;positive
58060;1454973136412176384;believer;positive
58061;982461971692797952;believer;negative
58062;1454575159428407302;believer;positive
58063;1425750025494269952;believer;positive
58064;981736691625902081;believer;positive
58065;951339479960190977;believer;positive
58066;1033059922752167936;believer;negative
58067;1423860360444928003;believer;positive
58068;950623047215730688;believer;positive
58069;1430488484641390597;believer;positive
58070;1460168503542091776;believer;negative
58071;1433905907281375234;believer;neutral
58072;1479073553823715328;believer;negative
58073;1439487050550587395;believer;neutral
58074;1471458776163270658;believer;negative
58075;1454431874302939141;believer;positive
58076;1433272509596590084;deny;negative
58077;1474509217209929728;believer;positive
58078;1439872409297776642;believer;positive
58079;982081853371764736;deny;positive
58080;987181892288987136;believer;positive
58081;952317695529172992;believer;neutral
58082;906975622345478144;believer;neutral
58083;1471079912404668418;deny;neutral
58084;1500612068776550401;believer;negative
58085;1479518208482856960;believer;positive
58086;1436457555807674371;believer;positive
58087;1424833243044585473;believer;positive
58088;1440283721316241417;deny;neutral
58089;1454856246083915781;believer;positive
58090;1069677035914756096;believer;negative
58091;1458191657686474754;believer;positive
58092;1030857103479656448;believer;positive
58093;1498176052069232644;believer;negative
58094;1425589513846497280;believer;neutral
58095;460891580560207872;deny;positive
58096;947107489270632448;deny;negative
58097;1067867349670187008;believer;neutral
58098;1033668348788264960;believer;positive
58099;1069615417172230144;believer;positive
58100;1424299487804145664;believer;positive
58101;1421106496310366212;believer;positive
58102;1456900619105538054;believer;neutral
58103;1440826027488333826;deny;negative
58104;1484546732725706756;believer;neutral
58105;1516837274301829121;believer;neutral
58106;1430291315963559939;believer;neutral
58107;1434678027875545094;believer;positive
58108;989534419009638401;believer;positive
58109;1434330568267689984;believer;positive
58110;1444359813186658304;believer;neutral
58111;1068218628837990400;believer;neutral
58112;496443888937074688;deny;negative
58113;1432493655005167616;believer;positive
58114;1483682476652646402;believer;positive
58115;1475857519885144071;believer;positive
58116;1439206497649668098;believer;positive
58117;989201186497728512;believer;positive
58118;983919689347760128;deny;positive
58119;1459817642878017539;believer;positive
58120;1453977304162504714;believer;neutral
58121;1459623393259491329;deny;positive
58122;1432056835498983426;believer;negative
58123;1034346016865103872;believer;neutral
58124;1436685575227052034;deny;negative
58125;1470243717248397314;believer;neutral
58126;1504011819341553664;believer;positive
58127;1469200547689472001;deny;negative
58128;1458084982249988105;believer;negative
58129;940120725574184960;believer;positive
58130;1032113064332718080;believer;negative
58131;1457785669435019266;believer;positive
58132;1067506355995590657;believer;neutral
58133;1494304986947371016;deny;neutral
58134;1421580972135391239;believer;positive
58135;1030553464047382528;believer;neutral
58136;1474577995633360896;believer;neutral
58137;875786566479884288;believer;positive
58138;1445769450964217858;believer;neutral
58139;1447375480596975617;deny;negative
58140;1475653967799537664;believer;positive
58141;1457867273713106945;believer;negative
58142;707770333944623104;believer;positive
58143;1035247642765348865;believer;neutral
58144;1428453469795540997;believer;positive
58145;1068085828352729088;believer;positive
58146;1484909103394787330;believer;negative
58147;953500896394121216;believer;negative
58148;1501100292510732291;believer;negative
58149;1421213624908107776;believer;neutral
58150;1430340482111000578;believer;negative
58151;1429401011509137414;deny;neutral
58152;988593561049251840;believer;positive
58153;1514578701567946752;believer;positive
58154;1443359938311458826;deny;positive
58155;953694072463507456;believer;neutral
58156;1453009019929571358;deny;negative
58157;543986253729759232;deny;negative
58158;1512142608214085638;believer;positive
58159;1454513070848544773;believer;positive
58160;952306382371373056;deny;negative
58161;1451181949892980741;deny;negative
58162;705459829460963328;believer;positive
58163;1455335240080052228;believer;neutral
58164;1429613764031041536;believer;positive
58165;1433050011097522176;believer;neutral
58166;951363622592065536;believer;positive
58167;1456659624883462145;believer;positive
58168;1445505132481810437;believer;positive
58169;1439615239847387142;believer;neutral
58170;1456666513298001924;believer;neutral
58171;1479291067455488006;believer;negative
58172;1452993148666499084;deny;negative
58173;1515119390517194753;believer;positive
58174;1454688144196968448;believer;neutral
58175;1434357424622903297;believer;positive
58176;560072262561173504;deny;neutral
58177;1452880849964306435;believer;positive
58178;1458078817386369026;believer;neutral
58179;952874687649939458;believer;positive
58180;1501790931183357954;believer;neutral
58181;1434238431048183809;deny;neutral
58182;1069338298689179657;believer;neutral
58183;1432848214365966336;believer;neutral
58184;1034063014520078336;believer;negative
58185;1500082592258867205;believer;positive
58186;1424802353589465094;believer;neutral
58187;1459630841471062021;believer;negative
58188;1033496111124701184;deny;negative
58189;1486921202979516416;deny;neutral
58190;907109230573871104;believer;positive
58191;871492322625814528;believer;negative
58192;1428368928300929033;believer;positive
58193;1451174286987780097;deny;negative
58194;1423931711855996929;believer;negative
58195;1030211666581970944;believer;negative
58196;1429511219979894789;believer;positive
58197;1029331824902893569;believer;neutral
58198;1500555982157791232;believer;positive
58199;1424802747946258433;believer;neutral
58200;922242157754269696;believer;positive
58201;1461602862169997315;believer;positive
58202;1455288650854371335;believer;neutral
58203;1457909313427619843;believer;neutral
58204;553498948271235072;deny;negative
58205;1446310277037789184;believer;positive
58206;1433646740410822657;deny;negative
58207;1425806520726573062;believer;neutral
58208;1033106164890959873;believer;neutral
58209;1029044083644280832;believer;positive
58210;1450234257838723072;believer;positive
58211;1435014566388199425;believer;positive
58212;990351664178589696;believer;positive
58213;1457687391469244423;deny;negative
58214;1431996669709754379;believer;neutral
58215;981907337953787904;believer;neutral
58216;1456602637856489478;believer;negative
58217;774740232495333376;believer;positive
58218;1457515528684191744;deny;negative
58219;1456659483610923012;believer;neutral
58220;1477026085002887169;believer;neutral
58221;1456661610622242829;believer;positive
58222;1446912800853475328;deny;neutral
58223;991555902955278336;believer;neutral
58224;1453870858842243075;believer;positive
58225;1429543920661303301;deny;neutral
58226;1069061017802588160;believer;neutral
58227;985332017540689920;believer;negative
58228;991062120010797056;believer;positive
58229;1501217494937358343;believer;neutral
58230;1456713669270769675;believer;positive
58231;982381317282201600;believer;neutral
58232;1425398561877987332;believer;negative
58233;1437850424598536195;believer;neutral
58234;1033779326599274496;believer;positive
58235;504421420118863872;deny;negative
58236;1456896365707939841;believer;neutral
58237;962276554628677632;believer;neutral
58238;757641852874915840;believer;negative
58239;1434809598318415872;believer;positive
58240;985757311485423616;believer;negative
58241;564777037122908160;deny;negative
58242;984067461287997442;believer;positive
58243;982173469428207617;believer;negative
58244;1451965534149427205;believer;positive
58245;1458661798836531202;deny;negative
58246;792819030755188736;believer;positive
58247;1479617092693499909;believer;neutral
58248;1437842709973196806;believer;positive
58249;1032214202423726080;believer;negative
58250;1437904797311684608;believer;neutral
58251;1035103511518752768;believer;positive
58252;1031463375644094464;believer;negative
58253;1442267320538198018;deny;negative
58254;1420873026707546116;believer;negative
58255;1455284839641452546;deny;negative
58256;1425065459309809665;believer;neutral
58257;1451948696061497346;deny;negative
58258;1032310402573590533;believer;positive
58259;982270566294994945;believer;neutral
58260;1472874826763276289;believer;positive
58261;1453001724009099275;deny;negative
58262;1438747374038368258;believer;neutral
58263;1512154105409593344;deny;neutral
58264;1429854991834038273;believer;positive
58265;1445244874056470528;believer;negative
58266;1453861737049038858;deny;negative
58267;1505353655293149188;believer;positive
58268;750276720490676224;believer;neutral
58269;607968040563531776;deny;negative
58270;1442485553216176130;deny;positive
58271;1514465710025568257;believer;positive
58272;870739013111390208;believer;positive
58273;1458431198682886145;deny;negative
58274;1422921629634482181;believer;negative
58275;534468288492105728;deny;positive
58276;1032834762929594368;believer;negative
58277;1498791247816933381;believer;positive
58278;1517527154053251073;believer;positive
58279;1453381378330947590;deny;negative
58280;1457019374661943297;believer;negative
58281;1029995561431261185;believer;negative
58282;988050305261727744;believer;neutral
58283;1068965715011497990;believer;negative
58284;1517580090967609346;believer;negative
58285;1067937351349895168;believer;positive
58286;907064294977794048;believer;negative
58287;1034128836445777920;believer;negative
58288;1498780401875177475;believer;positive
58289;1460782229882163202;deny;negative
58290;1031114114247090176;believer;neutral
58291;1422884856304914434;deny;negative
58292;1068197193683623936;believer;positive
58293;1069759371519946753;believer;neutral
58294;872767271093121024;believer;neutral
58295;987945639160905729;believer;positive
58296;981309465751203840;believer;positive
58297;1434122013392744456;deny;positive
58298;910194820722810880;believer;negative
58299;1440648086192152583;believer;positive
58300;642494557570011136;deny;neutral
58301;989134982101823489;believer;positive
58302;990185791635836928;believer;negative
58303;886614118366576640;believer;negative
